,code
43039,-3654.0
43040,-3723.0
43041,-3712.0
43042,-3674.0
43043,-3605.0
43044,-3445.0
43045,-3217.0
43046,-2990.0
43047,-2757.0
43048,-2480.0
43049,-2195.0
43050,-1958.0
43051,-1737.0
43052,-1476.0
43053,-1204.0
43054,-971.0
43055,-741.0
43056,-490.0
43057,-270.0
43058,-96.0
43059,88.0
43060,295.0
43061,481.0
43062,643.0
43063,842.0
43064,1079.0
43065,1322.0
43066,1571.0
43067,1853.0
43068,2151.0
43069,2444.0
43070,2744.0
43071,3031.0
43072,3292.0
43073,3544.0
43074,3788.0
43075,4023.0
43076,4245.0
43077,4435.0
43078,4574.0
43079,4658.0
43080,4687.0
43081,4650.0
43082,4535.0
43083,4368.0
43084,4157.0
43085,3896.0
43086,3589.0
43087,3265.0
43088,2936.0
43089,2608.0
43090,2281.0
43091,1982.0
43092,1707.0
43093,1441.0
43094,1210.0
43095,1039.0
43096,922.0
43097,842.0
43098,811.0
43099,835.0
43100,895.0
43101,948.0
43102,985.0
43103,1012.0
43104,1027.0
43105,997.0
43106,893.0
43107,752.0
43108,589.0
43109,380.0
43110,109.0
43111,-193.0
43112,-517.0
43113,-884.0
43114,-1309.0
43115,-1758.0
43116,-2217.0
43117,-2698.0
43118,-3170.0
43119,-3590.0
43120,-3954.0
43121,-4290.0
43122,-4568.0
43123,-4759.0
43124,-4890.0
43125,-4990.0
43126,-5056.0
43127,-5077.0
43128,-5057.0
43129,-5017.0
43130,-4975.0
43131,-4935.0
43132,-4913.0
43133,-4910.0
43134,-4920.0
43135,-4952.0
43136,-5033.0
43137,-5175.0
43138,-5349.0
43139,-5548.0
43140,-5791.0
43141,-6070.0
43142,-6366.0
43143,-6645.0
43144,-6904.0
43145,-7146.0
43146,-7351.0
43147,-7527.0
43148,-7692.0
43149,-7819.0
43150,-7893.0
43151,-7912.0
43152,-7883.0
43153,-7795.0
43154,-7637.0
43155,-7414.0
43156,-7129.0
43157,-6809.0
43158,-6474.0
43159,-6110.0
43160,-5734.0
43161,-5360.0
43162,-4990.0
43163,-4624.0
43164,-4282.0
43165,-3983.0
43166,-3695.0
43167,-3414.0
43168,-3161.0
43169,-2960.0
43170,-2797.0
43171,-2668.0
43172,-2587.0
43173,-2552.0
43174,-2529.0
43175,-2499.0
43176,-2470.0
43177,-2450.0
43178,-2423.0
43179,-2357.0
43180,-2259.0
43181,-2152.0
43182,-2024.0
43183,-1851.0
43184,-1660.0
43185,-1473.0
43186,-1258.0
43187,-994.0
43188,-701.0
43189,-397.0
43190,-71.0
43191,273.0
43192,630.0
43193,998.0
43194,1375.0
43195,1762.0
43196,2168.0
43197,2608.0
43198,3087.0
43199,3600.0
43200,4142.0
43201,4740.0
43202,5391.0
43203,6081.0
43204,6818.0
43205,7597.0
43206,8162.0
43207,8162.0
43208,8162.0
43209,8162.0
43210,8162.0
43211,8162.0
43212,8162.0
43213,8162.0
43214,8162.0
43215,8162.0
43216,8162.0
43217,8162.0
43218,8162.0
43219,8162.0
43220,8162.0
43221,8162.0
43222,8162.0
43223,8162.0
43224,8162.0
43225,8162.0
43226,8162.0
43227,8162.0
43228,8162.0
43229,8162.0
43230,8162.0
43231,8162.0
43232,7720.0
43233,6761.0
43234,5828.0
43235,4912.0
43236,4039.0
43237,3236.0
43238,2488.0
43239,1779.0
43240,1124.0
43241,549.0
43242,15.0
43243,-485.0
43244,0.0
43245,47.0
43246,65.0
43247,75.0
43248,72.0
43249,78.0
43250,104.0
43251,103.0
43252,69.0
43253,50.0
43254,73.0
43255,101.0
43256,89.0
43257,67.0
43258,54.0
43259,42.0
43260,31.0
43261,46.0
43262,87.0
43263,113.0
43264,120.0
43265,133.0
43266,126.0
43267,60.0
43268,-19.0
43269,-56.0
43270,-69.0
43271,-76.0
43272,-44.0
43273,57.0
43274,187.0
43275,295.0
43276,365.0
43277,389.0
43278,347.0
43279,251.0
43280,176.0
43281,168.0
43282,206.0
43283,308.0
43284,463.0
43285,652.0
43286,833.0
43287,994.0
43288,1119.0
43289,1192.0
43290,1222.0
43291,1271.0
43292,1370.0
43293,1496.0
43294,1646.0
43295,1823.0
43296,2026.0
43297,2235.0
43298,2430.0
43299,2598.0
43300,2726.0
43301,2807.0
43302,2863.0
43303,2922.0
43304,2996.0
43305,3097.0
43306,3236.0
43307,3430.0
43308,3657.0
43309,3862.0
43310,4066.0
43311,4301.0
43312,4538.0
43313,4749.0
43314,4942.0
43315,5151.0
43316,5365.0
43317,5586.0
43318,5844.0
43319,6117.0
43320,6337.0
43321,6515.0
43322,6682.0
43323,6804.0
43324,6890.0
43325,6992.0
43326,7078.0
43327,7069.0
43328,6945.0
43329,6750.0
43330,6450.0
43331,6034.0
43332,5560.0
43333,5037.0
43334,4410.0
43335,3677.0
43336,2869.0
43337,1967.0
43338,938.0
43339,-193.0
43340,-1401.0
43341,-2727.0
43342,-4208.0
43343,-5798.0
43344,-7455.0
43345,-8203.0
43346,-8203.0
43347,-8203.0
43348,-8203.0
43349,-8203.0
43350,-8203.0
43351,-8203.0
43352,-8203.0
43353,-8203.0
43354,-8203.0
43355,-8203.0
43356,-8203.0
43357,-8203.0
43358,-8203.0
43359,-8203.0
43360,-8203.0
43361,-8203.0
43362,-8203.0
43363,-8203.0
43364,-8203.0
43365,-8203.0
43366,-8203.0
43367,-8203.0
43368,-7658.0
43369,-5188.0
43370,-2554.0
43371,125.0
43372,2796.0
43373,5394.0
43374,7731.0
43375,8180.0
43376,8180.0
43377,8180.0
43378,8180.0
43379,8180.0
43380,8180.0
43381,8180.0
43382,8180.0
43383,8180.0
43384,8180.0
43385,8180.0
43386,8180.0
43387,8180.0
43388,8180.0
43389,8180.0
43390,8180.0
43391,8180.0
43392,8180.0
43393,8180.0
43394,8180.0
43395,8180.0
43396,8180.0
43397,8180.0
43398,8180.0
43399,8180.0
43400,8180.0
43401,8061.0
43402,6539.0
43403,4678.0
43404,2858.0
43405,1125.0
43406,-504.0
43407,-2027.0
43408,-3418.0
43409,-4687.0
43410,-5836.0
43411,-6845.0
43412,-7694.0
43413,-8203.0
43414,-8203.0
43415,-8203.0
43416,-8203.0
43417,-8203.0
43418,-8203.0
43419,-8203.0
43420,-8456.0
43421,-8456.0
43422,-8456.0
43423,-8418.0
43424,-8087.0
43425,-7721.0
43426,-7418.0
43427,-7158.0
43428,-6928.0
43429,-6770.0
43430,-6693.0
43431,-6664.0
43432,-6639.0
43433,-6667.0
43434,-6754.0
43435,-6881.0
43436,-7018.0
43437,-7183.0
43438,-7333.0
43439,-7459.0
43440,-7569.0
43441,-7674.0
43442,-7739.0
43443,-7736.0
43444,-7690.0
43445,-7653.0
43446,-7617.0
43447,-7566.0
43448,-7511.0
43449,-7498.0
43450,-7532.0
43451,-7602.0
43452,-7720.0
43453,-7912.0
43454,-8171.0
43455,-8426.0
43456,-8456.0
43457,-8456.0
43458,-8456.0
43459,-8456.0
43460,-8456.0
43461,-8456.0
43462,-8456.0
43463,-8456.0
43464,-8456.0
43465,-8456.0
43466,-8456.0
43467,-8456.0
43468,-8456.0
43469,-8366.0
43470,-8040.0
43471,-7725.0
43472,-7424.0
43473,-7135.0
43474,-6860.0
43475,-6595.0
43476,-6339.0
43477,-6096.0
43478,-5864.0
43479,-5640.0
43480,-5425.0
43481,-5220.0
43482,-5023.0
43483,-4835.0
43484,-4642.0
43485,-3916.0
43486,-2873.0
43487,-1833.0
43488,-792.0
43489,207.0
43490,1148.0
43491,2048.0
43492,2909.0
43493,3723.0
43494,4495.0
43495,5234.0
43496,5924.0
43497,6545.0
43498,7106.0
43499,7626.0
43500,7927.0
43501,7927.0
43502,7927.0
43503,7927.0
43504,7927.0
43505,7927.0
43506,7927.0
43507,7604.0
43508,6955.0
43509,6142.0
43510,5178.0
43511,4121.0
43512,2967.0
43513,1682.0
43514,321.0
43515,-1042.0
43516,-2388.0
43517,-3737.0
43518,-5063.0
43519,-6339.0
43520,-7560.0
43521,-8416.0
43522,-8456.0
43523,-8450.0
43524,-8202.0
43525,-7879.0
43526,-7569.0
43527,-7271.0
43528,-6984.0
43529,-6709.0
43530,-6447.0
43531,-6194.0
43532,-5954.0
43533,-5722.0
43534,-5500.0
43535,-5289.0
43536,-5085.0
43537,-4892.0
43538,-4707.0
43539,-4528.0
43540,-4356.0
43541,-4194.0
43542,-4037.0
43543,-3888.0
43544,-3743.0
43545,-3606.0
43546,-3472.0
43547,-3268.0
43548,-2560.0
43549,-1794.0
43550,-1019.0
43551,-264.0
43552,442.0
43553,1113.0
43554,1769.0
43555,2398.0
43556,2997.0
43557,3563.0
43558,4075.0
43559,4506.0
43560,4846.0
43561,5140.0
43562,5390.0
43563,5555.0
43564,5621.0
43565,5626.0
43566,5584.0
43567,5459.0
43568,5228.0
43569,4932.0
43570,4585.0
43571,4192.0
43572,3786.0
43573,3397.0
43574,3014.0
43575,2637.0
43576,2309.0
43577,2061.0
43578,1882.0
43579,1755.0
43580,1706.0
43581,1740.0
43582,1856.0
43583,2046.0
43584,2301.0
43585,2616.0
43586,2993.0
43587,3408.0
43588,3853.0
43589,4337.0
43590,4863.0
43591,5399.0
43592,5924.0
43593,6446.0
43594,6972.0
43595,7475.0
43596,7875.0
43597,7927.0
43598,7927.0
43599,7927.0
43600,7927.0
43601,7927.0
43602,7927.0
43603,7927.0
43604,7927.0
43605,7927.0
43606,7927.0
43607,7927.0
43608,7927.0
43609,7927.0
43610,7927.0
43611,7927.0
43612,7927.0
43613,7905.0
43614,7515.0
43615,6954.0
43616,6270.0
43617,5510.0
43618,4705.0
43619,3799.0
43620,2757.0
43621,1641.0
43622,496.0
43623,-713.0
43624,-1984.0
43625,-3266.0
43626,-4556.0
43627,-5889.0
43628,-7231.0
43629,-8332.0
43630,-8456.0
43631,-8456.0
43632,-8456.0
43633,-8456.0
43634,-8456.0
43635,-8456.0
43636,-8456.0
43637,-8456.0
43638,-8456.0
43639,-8456.0
43640,-8456.0
43641,-8456.0
43642,-8456.0
43643,-8456.0
43644,-8456.0
43645,-8456.0
43646,-8336.0
43647,-7100.0
43648,-5728.0
43649,-4498.0
43650,-3405.0
43651,-2432.0
43652,-1571.0
43653,-808.0
43654,-137.0
43655,455.0
43656,971.0
43657,1423.0
43658,1813.0
43659,2149.0
43660,2436.0
43661,2679.0
43662,2886.0
43663,3056.0
43664,3193.0
43665,3305.0
43666,3388.0
43667,3452.0
43668,3493.0
43669,3517.0
43670,3527.0
43671,3522.0
43672,3504.0
43673,3478.0
43674,3440.0
43675,3395.0
43676,3345.0
43677,3286.0
43678,3223.0
43679,3155.0
43680,3085.0
43681,3011.0
43682,2935.0
43683,2856.0
43684,2778.0
43685,2700.0
43686,2618.0
43687,2539.0
43688,2457.0
43689,2377.0
43690,2297.0
43691,2219.0
43692,2141.0
43693,2065.0
43694,1988.0
43695,1916.0
43696,1844.0
43697,1772.0
43698,1703.0
43699,1634.0
43700,1569.0
43701,1504.0
43702,1438.0
43703,1379.0
43704,1320.0
43705,1264.0
43706,1206.0
43707,1151.0
43708,1099.0
43709,1046.0
43710,997.0
43711,947.0
43712,903.0
43713,857.0
43714,812.0
43715,771.0
43716,731.0
43717,692.0
43718,653.0
43719,616.0
43720,580.0
43721,545.0
43722,513.0
43723,480.0
43724,450.0
43725,420.0
43726,393.0
43727,363.0
43728,337.0
43729,313.0
43730,289.0
43731,265.0
43732,244.0
43733,222.0
43734,201.0
43735,180.0
43736,160.0
43737,143.0
43738,125.0
43739,108.0
43740,92.0
43741,74.0
43742,58.0
43743,44.0
43744,30.0
43745,17.0
43746,4.0
43747,-9.0
43748,-22.0
43749,-32.0
43750,-44.0
43751,-55.0
43752,-65.0
43753,-76.0
43754,-86.0
43755,-95.0
43756,-104.0
43757,-113.0
43758,-120.0
43759,-129.0
43760,-134.0
43761,-141.0
43762,-150.0
43763,-153.0
43764,-160.0
43765,-166.0
43766,-172.0
43767,-177.0
43768,-183.0
43769,-188.0
43770,-192.0
43771,-196.0
43772,-201.0
43773,-205.0
43774,-211.0
43775,-213.0
43776,103.0
43777,573.0
43778,907.0
43779,1198.0
43780,1462.0
43781,1687.0
43782,1861.0
43783,2000.0
43784,2107.0
43785,2171.0
43786,2206.0
43787,2227.0
43788,2218.0
43789,2148.0
43790,2032.0
43791,1883.0
43792,1696.0
43793,1463.0
43794,1172.0
43795,817.0
43796,412.0
43797,-34.0
43798,-512.0
43799,-1025.0
43800,-1565.0
43801,-2116.0
43802,-2675.0
43803,-3223.0
43804,-3725.0
43805,-4170.0
43806,-4532.0
43807,-4673.0
43808,-4411.0
43809,-3981.0
43810,-3558.0
43811,-3169.0
43812,-2815.0
43813,-2497.0
43814,-2205.0
43815,-1944.0
43816,-1710.0
43817,-1497.0
43818,-1308.0
43819,-1138.0
43820,-983.0
43821,-847.0
43822,-727.0
43823,-619.0
43824,-516.0
43825,72.0
43826,845.0
43827,1526.0
43828,2172.0
43829,2785.0
43830,3351.0
43831,3864.0
43832,4334.0
43833,4755.0
43834,5140.0
43835,5498.0
43836,5832.0
43837,6140.0
43838,6427.0
43839,6692.0
43840,6907.0
43841,7069.0
43842,7161.0
43843,7170.0
43844,7103.0
43845,6997.0
43846,6872.0
43847,6698.0
43848,6456.0
43849,6162.0
43850,5813.0
43851,5384.0
43852,4852.0
43853,4225.0
43854,3478.0
43855,2586.0
43856,1579.0
43857,513.0
43858,-630.0
43859,-1897.0
43860,-3272.0
43861,-4708.0
43862,-6199.0
43863,-7750.0
43864,-8456.0
43865,-8456.0
43866,-8456.0
43867,-8456.0
43868,-8456.0
43869,-8456.0
43870,-8456.0
43871,-8456.0
43872,-8456.0
43873,-8456.0
43874,-8456.0
43875,-8456.0
43876,-8456.0
43877,-8456.0
43878,-8213.0
43879,-7086.0
43880,-6010.0
43881,-5047.0
43882,-4183.0
43883,-3412.0
43884,-2723.0
43885,-2111.0
43886,-1567.0
43887,-1085.0
43888,-659.0
43889,-285.0
43890,47.0
43891,337.0
43892,589.0
43893,805.0
43894,992.0
43895,1154.0
43896,1289.0
43897,1403.0
43898,1497.0
43899,1573.0
43900,1636.0
43901,1683.0
43902,1718.0
43903,1823.0
43904,2076.0
43905,2208.0
43906,2294.0
43907,2360.0
43908,2395.0
43909,2392.0
43910,2359.0
43911,2326.0
43912,2287.0
43913,2234.0
43914,2164.0
43915,2081.0
43916,1986.0
43917,1878.0
43918,1767.0
43919,1667.0
43920,1585.0
43921,1520.0
43922,1470.0
43923,1454.0
43924,1473.0
43925,1516.0
43926,1585.0
43927,1679.0
43928,1790.0
43929,1928.0
43930,2103.0
43931,2326.0
43932,2597.0
43933,2919.0
43934,3304.0
43935,3752.0
43936,4259.0
43937,4842.0
43938,5500.0
43939,6220.0
43940,6993.0
43941,7767.0
43942,7927.0
43943,7927.0
43944,7927.0
43945,7927.0
43946,7927.0
43947,7927.0
43948,7927.0
43949,7927.0
43950,7927.0
43951,7927.0
43952,7927.0
43953,7927.0
43954,7927.0
43955,7927.0
43956,7927.0
43957,7927.0
43958,7927.0
43959,7927.0
43960,7927.0
43961,7927.0
43962,7427.0
43963,6350.0
43964,5234.0
43965,4117.0
43966,3031.0
43967,1974.0
43968,937.0
43969,-75.0
43970,-1045.0
43971,-1965.0
43972,-2824.0
43973,-3624.0
43974,-4364.0
43975,-5038.0
43976,-5629.0
43977,-6138.0
43978,-6564.0
43979,-6925.0
43980,-7234.0
43981,-7462.0
43982,-7593.0
43983,-7643.0
43984,-7622.0
43985,-7511.0
43986,-7294.0
43987,-6978.0
43988,-6585.0
43989,-6118.0
43990,-5581.0
43991,-4995.0
43992,-4358.0
43993,-3660.0
43994,-2932.0
43995,-2199.0
43996,-1458.0
43997,-694.0
43998,88.0
43999,862.0
44000,1620.0
44001,2331.0
44002,2979.0
44003,3551.0
44004,4068.0
44005,4532.0
44006,4935.0
44007,5255.0
44008,5514.0
44009,5730.0
44010,5903.0
44011,6030.0
44012,6106.0
44013,6128.0
44014,6118.0
44015,6093.0
44016,6051.0
44017,5974.0
44018,5872.0
44019,5774.0
44020,5747.0
44021,5627.0
44022,5480.0
44023,5304.0
44024,5076.0
44025,4805.0
44026,4515.0
44027,4215.0
44028,3871.0
44029,3467.0
44030,3058.0
44031,2649.0
44032,2204.0
44033,1708.0
44034,1187.0
44035,676.0
44036,167.0
44037,-349.0
44038,-856.0
44039,-1340.0
44040,-1820.0
44041,-2278.0
44042,-2709.0
44043,-3110.0
44044,-3502.0
44045,-3879.0
44046,-4235.0
44047,-4578.0
44048,-4908.0
44049,-5209.0
44050,-5499.0
44051,-5798.0
44052,-6089.0
44053,-6389.0
44054,-6727.0
44055,-7113.0
44056,-7556.0
44057,-8064.0
44058,-8388.0
44059,-8388.0
44060,-8388.0
44061,-8388.0
44062,-8388.0
44063,-8388.0
44064,-8388.0
44065,-8388.0
44066,-8388.0
44067,-8388.0
44068,-8388.0
44069,-8388.0
44070,-8388.0
44071,-8388.0
44072,-8388.0
44073,-8388.0
44074,-8388.0
44075,-8388.0
44076,-8388.0
44077,-8388.0
44078,-8388.0
44079,-8388.0
44080,-8388.0
44081,-8388.0
44082,-8388.0
44083,-8388.0
44084,-8388.0
44085,-8388.0
44086,-8388.0
44087,-8388.0
44088,-8388.0
44089,-8388.0
44090,-8388.0
44091,-8181.0
44092,-7859.0
44093,-7551.0
44094,-7254.0
44095,-6971.0
44096,-6700.0
44097,-6439.0
44098,-6190.0
44099,-5950.0
44100,-5722.0
44101,-5503.0
44102,-5291.0
44103,-5090.0
44104,-4895.0
44105,-4709.0
44106,-4531.0
44107,-4361.0
44108,-4198.0
44109,-4041.0
44110,-3889.0
44111,-3744.0
44112,-3605.0
44113,-3472.0
44114,-3346.0
44115,-3224.0
44116,-3104.0
44117,-2993.0
44118,-2883.0
44119,-2779.0
44120,-2681.0
44121,-2584.0
44122,-1953.0
44123,-747.0
44124,363.0
44125,1348.0
44126,2212.0
44127,2965.0
44128,3619.0
44129,4181.0
44130,4663.0
44131,5071.0
44132,5411.0
44133,5695.0
44134,5923.0
44135,6104.0
44136,6244.0
44137,6345.0
44138,6413.0
44139,6451.0
44140,6462.0
44141,6449.0
44142,6414.0
44143,6363.0
44144,6299.0
44145,6218.0
44146,6127.0
44147,6025.0
44148,5914.0
44149,5796.0
44150,5675.0
44151,5548.0
44152,5643.0
44153,5856.0
44154,5986.0
44155,6069.0
44156,6110.0
44157,6118.0
44158,6109.0
44159,6084.0
44160,6036.0
44161,5950.0
44162,5822.0
44163,5674.0
44164,5507.0
44165,5315.0
44166,5095.0
44167,4849.0
44168,4583.0
44169,4297.0
44170,3988.0
44171,3641.0
44172,3253.0
44173,2819.0
44174,2364.0
44175,1900.0
44176,1437.0
44177,993.0
44178,579.0
44179,205.0
44180,-124.0
44181,-405.0
44182,-654.0
44183,-855.0
44184,-983.0
44185,-992.0
44186,-838.0
44187,-630.0
44188,-438.0
44189,-265.0
44190,-112.0
44191,22.0
44192,139.0
44193,242.0
44194,329.0
44195,405.0
44196,468.0
44197,522.0
44198,566.0
44199,603.0
44200,631.0
44201,656.0
44202,734.0
44203,1048.0
44204,1280.0
44205,0.0
44206,38.0
44207,43.0
44208,42.0
44209,37.0
44210,40.0
44211,43.0
44212,40.0
44213,35.0
44214,30.0
44215,31.0
44216,26.0
44217,25.0
44218,21.0
44219,19.0
44220,16.0
44221,13.0
44222,7.0
44223,4.0
44224,3.0
44225,-1.0
44226,-6.0
44227,-2.0
44228,-3.0
44229,-3.0
44230,-2.0
44231,-4.0
44232,-3.0
44233,-3.0
44234,-4.0
44235,-3.0
44236,-3.0
44237,-6.0
44238,-8.0
44239,-7.0
44240,-11.0
44241,-10.0
44242,-9.0
44243,-7.0
44244,-12.0
44245,-15.0
44246,-14.0
44247,-13.0
44248,-15.0
44249,-20.0
44250,-21.0
44251,-16.0
44252,-15.0
44253,-18.0
44254,-18.0
44255,-13.0
44256,-11.0
44257,-13.0
44258,-11.0
44259,-4.0
44260,-1.0
44261,-3.0
44262,-3.0
44263,5.0
44264,5.0
44265,3.0
44266,0.0
44267,2.0
44268,3.0
44269,-2.0
44270,-3.0
44271,-2.0
44272,-3.0
44273,-5.0
44274,-7.0
44275,-5.0
44276,-8.0
44277,-13.0
44278,-12.0
44279,-13.0
44280,-14.0
44281,-14.0
44282,-15.0
44283,-11.0
44284,-8.0
44285,-9.0
44286,-4.0
44287,-2.0
44288,-2.0
44289,-6.0
44290,-6.0
44291,-4.0
44292,-4.0
44293,-7.0
44294,-7.0
44295,-6.0
44296,-10.0
44297,-12.0
44298,-9.0
44299,-3.0
44300,-8.0
44301,-10.0
44302,-7.0
44303,-4.0
44304,-10.0
44305,-9.0
44306,-7.0
44307,-4.0
44308,-5.0
44309,-3.0
44310,-1.0
44311,3.0
44312,3.0
44313,2.0
44314,6.0
44315,9.0
44316,9.0
44317,6.0
44318,7.0
44319,9.0
44320,5.0
44321,2.0
44322,3.0
44323,4.0
44324,2.0
44325,1.0
44326,2.0
44327,3.0
44328,-2.0
44329,-6.0
44330,-2.0
44331,-1.0
44332,-5.0
44333,-10.0
44334,-5.0
44335,2.0
44336,0.0
44337,-1.0
44338,1.0
44339,5.0
44340,3.0
44341,4.0
44342,8.0
44343,9.0
44344,8.0
44345,10.0
44346,13.0
44347,14.0
44348,15.0
44349,18.0
44350,16.0
44351,15.0
44352,17.0
44353,19.0
44354,20.0
44355,16.0
44356,11.0
44357,14.0
44358,17.0
44359,16.0
44360,12.0
44361,14.0
44362,15.0
44363,10.0
44364,10.0
44365,11.0
44366,15.0
44367,16.0
44368,14.0
44369,13.0
44370,10.0
44371,7.0
44372,9.0
44373,11.0
44374,9.0
44375,5.0
44376,6.0
44377,7.0
44378,10.0
44379,1.0
44380,-1.0
44381,-5.0
44382,-5.0
44383,-5.0
44384,-5.0
44385,-6.0
44386,-6.0
44387,-6.0
44388,-3.0
44389,-3.0
44390,0.0
44391,2.0
44392,2.0
44393,0.0
44394,0.0
44395,-2.0
44396,2.0
44397,9.0
44398,12.0
44399,13.0
44400,15.0
44401,17.0
44402,22.0
44403,20.0
44404,18.0
44405,14.0
44406,9.0
44407,3.0
44408,0.0
44409,3.0
44410,-1.0
44411,-7.0
44412,-11.0
44413,-10.0
44414,-15.0
44415,-20.0
44416,-23.0
44417,-22.0
44418,-25.0
44419,-28.0
44420,-25.0
44421,-24.0
44422,-21.0
44423,-17.0
44424,-13.0
44425,-14.0
44426,-17.0
44427,-13.0
44428,-7.0
44429,-6.0
44430,-7.0
44431,-5.0
44432,1.0
44433,3.0
44434,5.0
44435,7.0
44436,7.0
44437,2.0
44438,1.0
44439,4.0
44440,4.0
44441,4.0
44442,4.0
44443,7.0
44444,7.0
44445,4.0
44446,4.0
44447,4.0
44448,6.0
44449,2.0
44450,0.0
44451,3.0
44452,3.0
44453,1.0
44454,3.0
44455,6.0
44456,7.0
44457,5.0
44458,4.0
44459,11.0
44460,9.0
44461,2.0
44462,2.0
44463,4.0
44464,3.0
44465,3.0
44466,5.0
44467,5.0
44468,0.0
44469,3.0
44470,4.0
44471,0.0
44472,-3.0
44473,-2.0
44474,-1.0
44475,-2.0
44476,-3.0
44477,0.0
44478,2.0
44479,7.0
44480,7.0
44481,9.0
44482,15.0
44483,21.0
44484,26.0
44485,28.0
44486,27.0
44487,30.0
44488,39.0
44489,43.0
44490,32.0
44491,35.0
44492,59.0
44493,55.0
44494,29.0
44495,18.0
44496,18.0
44497,4.0
44498,-24.0
44499,-14.0
44500,20.0
44501,20.0
44502,-18.0
44503,-43.0
44504,-55.0
44505,-108.0
44506,-169.0
44507,-169.0
44508,-143.0
44509,-147.0
44510,-162.0
44511,-143.0
44512,-123.0
44513,-157.0
44514,-197.0
44515,-202.0
44516,-202.0
44517,-221.0
44518,-214.0
44519,-149.0
44520,-80.0
44521,-43.0
44522,-12.0
44523,41.0
44524,69.0
44525,86.0
44526,127.0
44527,199.0
44528,288.0
44529,379.0
44530,489.0
44531,608.0
44532,710.0
44533,804.0
44534,902.0
44535,1009.0
44536,1114.0
44537,1224.0
44538,1329.0
44539,1434.0
44540,1543.0
44541,1662.0
44542,1774.0
44543,1876.0
44544,1997.0
44545,2122.0
44546,2217.0
44547,2283.0
44548,2360.0
44549,2458.0
44550,2554.0
44551,2633.0
44552,2749.0
44553,2907.0
44554,3056.0
44555,3176.0
44556,3326.0
44557,3505.0
44558,3659.0
44559,3797.0
44560,3967.0
44561,4174.0
44562,4364.0
44563,4548.0
44564,4754.0
44565,4945.0
44566,5106.0
44567,5250.0
44568,5382.0
44569,5468.0
44570,5505.0
44571,5520.0
44572,5496.0
44573,5393.0
44574,5246.0
44575,5072.0
44576,4820.0
44577,4469.0
44578,4056.0
44579,3581.0
44580,2988.0
44581,2282.0
44582,1521.0
44583,698.0
44584,-237.0
44585,-1274.0
44586,-2363.0
44587,-3503.0
44588,-4726.0
44589,-6017.0
44590,-7316.0
44591,-8202.0
44592,-8202.0
44593,-8202.0
44594,-8202.0
44595,-8202.0
44596,-8202.0
44597,-8202.0
44598,-8202.0
44599,-8202.0
44600,-8202.0
44601,-8202.0
44602,-8202.0
44603,-8202.0
44604,-8202.0
44605,-8202.0
44606,-8202.0
44607,-8202.0
44608,-8202.0
44609,-8202.0
44610,-8202.0
44611,-7100.0
44612,-5151.0
44613,-3147.0
44614,-1122.0
44615,856.0
44616,2758.0
44617,4599.0
44618,6363.0
44619,7895.0
44620,8181.0
44621,8181.0
44622,8181.0
44623,8181.0
44624,8181.0
44625,8181.0
44626,8181.0
44627,8181.0
44628,8181.0
44629,8181.0
44630,8181.0
44631,8181.0
44632,8181.0
44633,8181.0
44634,8181.0
44635,8181.0
44636,8181.0
44637,8181.0
44638,8181.0
44639,8181.0
44640,8181.0
44641,8181.0
44642,8181.0
44643,8181.0
44644,8181.0
44645,8073.0
44646,6974.0
44647,5619.0
44648,4229.0
44649,2825.0
44650,1447.0
44651,107.0
44652,-1180.0
44653,-2403.0
44654,-3526.0
44655,-4541.0
44656,-5442.0
44657,-6197.0
44658,-6797.0
44659,-7248.0
44660,-7564.0
44661,-7728.0
44662,-7735.0
44663,-7630.0
44664,-7447.0
44665,-7174.0
44666,-6813.0
44667,-6432.0
44668,-6069.0
44669,-5715.0
44670,-5355.0
44671,-5048.0
44672,-4833.0
44673,-4675.0
44674,-4567.0
44675,-4558.0
44676,-4658.0
44677,-4808.0
44678,-4989.0
44679,-5221.0
44680,-5509.0
44681,-5784.0
44682,-6047.0
44683,-6300.0
44684,-6530.0
44685,-6687.0
44686,-6775.0
44687,-6821.0
44688,-6835.0
44689,-6765.0
44690,-6617.0
44691,-6453.0
44692,-6255.0
44693,-6010.0
44694,-5765.0
44695,-5564.0
44696,-5408.0
44697,-5303.0
44698,-5281.0
44699,-5379.0
44700,-5572.0
44701,-5848.0
44702,-6234.0
44703,-6729.0
44704,-7302.0
44705,-7934.0
44706,-8202.0
44707,-8202.0
44708,-8202.0
44709,-8202.0
44710,-8202.0
44711,-8202.0
44712,-8202.0
44713,-8202.0
44714,-8202.0
44715,-8202.0
44716,-8202.0
44717,-8202.0
44718,-8088.0
44719,-7759.0
44720,-7446.0
44721,-7147.0
44722,-6857.0
44723,-6582.0
44724,-6317.0
44725,-5919.0
44726,-4770.0
44727,-3524.0
44728,-2327.0
44729,-1189.0
44730,-126.0
44731,838.0
44732,1695.0
44733,2476.0
44734,3171.0
44735,3779.0
44736,4336.0
44737,4870.0
44738,5354.0
44739,5784.0
44740,6194.0
44741,6613.0
44742,7010.0
44743,7368.0
44744,7715.0
44745,8064.0
44746,8181.0
44747,8181.0
44748,8181.0
44749,8181.0
44750,8181.0
44751,8181.0
44752,8181.0
44753,8080.0
44754,7537.0
44755,6787.0
44756,5868.0
44757,4811.0
44758,3615.0
44759,2282.0
44760,859.0
44761,-603.0
